--
-- Fichier généré par SQLiteStudio v3.4.10 sur ven. août 29 12:39:40 2025
--
-- Encodage texte utilisé : System
--
PRAGMA foreign_keys = off;
BEGIN TRANSACTION;

-- Tableau : Finance
DROP TABLE IF EXISTS Finance;
CREATE TABLE IF NOT EXISTS Finance (Key_Finance VARCHAR NOT NULL, Date DATE NOT NULL, SKU TEXT NOT NULL, Taxe_Statut VARCHAR NOT NULL, Onsale_Web BOOLEAN NOT NULL, Price NUMERIC NOT NULL, Purchase_Price NUMERIC NOT NULL, CONSTRAINT Key_Finance PRIMARY KEY (Key_Finance));
INSERT INTO Finance (Key_Finance, Date, SKU, Taxe_Statut, Onsale_Web, Price, Purchase_Price) VALUES ('2022-10_14692', '2022-10-01', '14692', 'taxable', 1, '21,7', '10,65');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15781, '0', '0', 1, 3, '2', '18-01-2022', '18-01-2022', 'Vin', 'Vin', 'Clos du Mont-Olivet Lirac Rouge 2017', 'Les vignes de Grenaches, de Syrahs et de Cinsaults sont situées sur les communes de Saint-Laurent-des-Arbres et Saint-Geniès-de-Comolas sur la rive droite du Rhône. Les sols, très riches en sables pliocènes avec sur certaines parcelles la présence de silice rouge mêlée de quelques galets éparses, confèrent profondeur et fraîcheur dans les vins.', '75cl', 'publish', 'closed', 'closed', 'clos-du-mont-olivet-lirac-2017', '30-07-2022', '30-07-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15781', 'product', '1');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15783, '0', '0', 1, '3,9', '2', '14-02-2022', '14-02-2022', 'Vin', 'Vin', 'Domaine de l''Hortus Val de Montferrand La Grande Cuvée Blanc 2018', 'Puissant et complexe : des notes fruitées (abricot sec), des senteurs de fleurs blanches (acacia), des nuances vanillées et de fruits secs. Attaque pleine et ronde avec des notes fraîches, une finale longue et élégante de l''abricot, des fruits secs, des fleurs blanches et des notes vanillées', '75cl', 'publish', 'closed', 'closed', 'hortus-la-grande-cuvee-blanc-2018', '25-06-2022', '25-06-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15783', 'product', '1');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15784, '0', '0', 2, '4,9', '2', '14-02-2022', '14-02-2022', 'Vin', 'Vin', 'Ollieux Romanis Corbières Blanc Cuvée Prestige 2018', 'Un nez riche et puissant avec un nez de fleurs blanches et de fruits exotiques. La bouche se traduit par une belle amplitude tout en conservant une belle fraîcheur. Un vin de gastronomie surprenant par la diversité des ses accords.', '75cl', 'publish', 'closed', 'closed', 'ollieux-romanis-corbieres-cuvee-prestige-blanc-2018', '21-08-2022', '21-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15784', 'product', '2');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15785, '0', '0', 2, 3, '2', '14-02-2022', '14-02-2022', 'Vin', 'Vin', 'Ollieux Romanis Corbières Rouge Cuvée Prestige 2017', 'Une robe rouge grenat soutenue, le nez se compose de fins arômes de fruits noirs avec une présence marquée de cassis et de cacao. La bouche se traduit par un très bon équilibre et une finale fraîche.', '75cl', 'publish', 'closed', 'closed', 'ollieux-romanis-corbieres-cuvee-prestige-2017', '22-08-2022', '22-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15785', 'product', '2');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15786, '0', '0', 1, 5, '2', '14-02-2022', '14-02-2022', 'Vin', 'Vin', 'Ollieux Romanis Corbières Classique 2018', 'Un petit vin chaleureux et ensoleillé exprimant de petits fruits sauvages comme la framboise et le cassis. Une bouche généreuse, complexe, joliment charpentée et aboutissant sur une finale aussi délicate que fraîche.', '75cl', 'publish', 'closed', 'closed', 'ollieux-romanis-corbieres-classique-2018', '11-08-2022', '11-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15786', 'product', '1');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15787, '0', '0', 5, '4,4', '2', '13-02-2022', '13-02-2022', 'Vin', 'Vin', 'Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018', 'Vin légèrement boisé, aux tanins soyeux, riche et corpulent. Elevage en barriques (15% de bois neuf) 10 mois.', '75cl', 'publish', 'closed', 'closed', 'emile-boeckel-pinot-noir-barriques-2018', '27-08-2022', '27-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15787', 'product', '5');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15790, '0', '0', 2, '4,4', '2', '23-01-2022', '23-01-2022', 'Vin', 'Vin', 'Weingut Besson-Strasser Zürich Räuschling 2018', 'Cépage rare, cultivé uniquement en Suisse-allemande, le Räuschling offre ici un bouquet d''herbes du jardin, des notes de silex,  fruitées et florales et de fleurs d''acacia. La bouche est vive et animée,  fraîche et équilibrée avec une interaction intéressante entre race et onctuosité. Un vin élégant avec un bon potentiel de garde.', '75cl', 'publish', 'closed', 'closed', 'weingut-besson-strasser-zurich-rauschling-2018', '18-05-2022', '18-05-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15790', 'product', '2');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15791, '0', '0', 2, '4,1', '2', '23-01-2022', '23-01-2022', 'Vin', 'Vin', 'Weingut Besson-Strasser Zürich Fumé 2017', '"Assemblage équilibré entre Chardonnay et Räuschling passés 12 mois en barrique de 228L, le ""Fumé"" est sobre et élégant au nez,  avec des notes de pomme et de noix. En bouche,  le toucher est très doux, noble, élégant équilibré, et d''une grande longueur."', '75cl', 'publish', 'closed', 'closed', 'weingut-besson-strasser-zurich-fume-2017', '11-08-2022', '11-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15791', 'product', '2');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15792, '0', '0', 0, '', '2', '23-01-2022', '23-01-2022', 'Vin', 'Vin', 'Weingut Besson-Strasser Zürich Blauer Zweigelt 2022', 'Avec un peu d''air, le vin dévoile des arômes de mûres, de prunes et de belles épices. En bouche, il est droit, juteux, avec des fruits fins, structuré, dense mais pas lourd. Les tanins sont déjà bien intégrés, une acidité racée résonne. Ce n''est pas un vin complexe, mais avec une harmonie extraordinairement belle, il a beaucoup de fraîcheur et de caractère.', '75cl', 'publish', 'closed', 'closed', 'weingut-besson-strasser-zurich-blauer-zweigelt-2022', '01-04-2022', '01-04-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15792', 'product', '0');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15793, '0', '0', 3, '4,1', '2', '23-01-2022', '23-01-2022', 'Vin', 'Vin', 'Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017', 'Le nez est ouvert, parfumé de cerises, de fumée discrète et d''oranges sanguines. Il est d''une douceur flatteuse et accessible en bouche montrant du charme, un corps élancé et des tanins fins, déjà bien arrondis. Le vin est équilibré, racé et fluide, et présente une belle longueur en finale. Magnifiquement réussi et élégant!', '75cl', 'publish', 'closed', 'closed', 'weingut-besson-strasser-zurich-pinot-noir-cholfirst-2017', '09-06-2022', '09-06-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15793', 'product', '3');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15794, '0', '0', 3, '4,4', '2', '23-01-2022', '23-01-2022', 'Vin', 'Vin', 'Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016', 'Des fruits rouges des bois en bouquet, une grande fraîcheur, des épices nobles, des herbes séchées et des notes de tabac, le nez annonce déjà une grande bouteille. Ferme et délicieux en bouche et doté d''une acidité croquante mais pleinement mûrie, des notes de chocolat fin dans une finale extrêmement longue. Un Pinot épique du  Weinland Zürichois!', '75cl', 'publish', 'closed', 'closed', 'weingut-besson-strasser-zurich-pinot-noir-chlosterberg-2016', '21-08-2022', '21-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15794', 'product', '3');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15795, '0', '0', 2, 5, '2', '23-01-2022', '23-01-2022', 'Vin', 'Vin', 'Weingut Besson-Strasser Zürich Pinot Noir Albi 2022', 'Frais, profond, fumé et en même temps floral avec des violettes, de nombreuses cerises noires, des bleuets… le nez est très complexe et profond. La bouche est svelte et droite, présente une bonne structure, des tanins fins. Une énorme fraîcheur et de la vivacité, il n''y a pas de lourdeur, le vin est digeste, la finale est longue et épicée.', '75cl', 'publish', 'closed', 'closed', 'weingut-besson-strasser-zurich-pinot-noir-albi-2022', '22-02-2022', '22-02-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15795', 'product', '2');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15797, '0', '0', 1, '4,7', '2', '30-01-2021', '30-01-2021', 'Vin', 'Vin', 'Planeta Sicilia Etna Bianco 2018', 'Un vin frais et minéral aux arômes de fleur d''acacia, d''amande et de pêche des montagnes. En bouche Etna Bianco est plein et juteux avec une grande trame verticale.', '75cl', 'publish', 'closed', 'closed', 'planeta-sicilia-etna-bianco-2018', '22-08-2022', '22-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15797', 'product', '1');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15801, '0', '0', 1, '4,5', '2', '13-04-2022', '13-04-2022', 'Vin', 'Vin', 'François Bergeret Hautes Côtes de Beaune Blanc 2018', 'La robe est jaune avec des reflets dorés. Le nez est ouvert et expressif sur des notes complexes de fruits blancs. L''attaque est franche, le milieu de bouche est onctueux et gourmand avec une finale encore ferme.', '75cl', 'publish', 'closed', 'closed', 'francois-bergeret-hautes-cotes-de-beaune-blanc-2018', '27-08-2022', '27-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15801', 'product', '1');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15807, '0', '0', 0, '', '2', '11-05-2022', '11-05-2022', 'Vin', 'Vin', 'Jacqueson Rully Blanc 1er Cru La Pucelle 2018', 'Ce climat est très précoce en maturité et produit des vins d''une grande amplitude, très fruités, au nez de miel et de fleurs blanches.On trouve des arômes de beurre au fur et à mesure du vieillissement du vin.', '75cl', 'publish', 'closed', 'closed', 'jacqueson-rully-blanc-1er-cru-la-pucelle-2018', '26-08-2022', '26-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15807', 'product', '0');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15808, '0', '0', 1, '3,9', '2', '11-05-2022', '11-05-2022', 'Vin', 'Vin', 'Jacqueson Rully Rouge 1er Cru Les Cloux 2018', 'La robe est d’un rubis intense. Ce 1 cru  Les Cloux ne laissent en aucun cas insensible tant le profil enjôleur de ce vin est irrésistible. Les vieilles vignes de pinot noir délivrent un jus gourmand et épicé d’une grande finesse.<strong> </strong>De subtiles notes de framboise, de cerises griottes légèrement épicées (poivre, cannelle) émanent de grand vins rouge de gastronomie.', '75cl', 'publish', 'closed', 'closed', 'jacqueson-rully-rouge-1er-cru-les-cloux-2018', '07-05-2022', '07-05-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15808', 'product', '1');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15810, '0', '0', 3, '4,1', '2', '02-11-2021', '02-11-2021', 'Vin', 'Vin', 'Le Pas de l''Escalette IGP Pays d''Hérault Les Clapas Blanc 2018', 'Très élégant, fin et minéral, aux arômes intenses d''agrumes, de fleurs blanches et ponctué de notes mentholées. La bouche est droite, saline, marquée par la minéralité et la finesse.', '75cl', 'publish', 'closed', 'closed', 'le-pas-de-lescalette-igp-pays-dherault-les-clapas-blanc-2018', '21-08-2022', '21-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15810', 'product', '3');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15811, '0', '0', 2, '4,1', '2', '19-04-2022', '19-04-2022', 'Vin', 'Vin', 'Domaine de la Monardière Vacqueyras Les Deux Monardes 2017', 'Précédé par une belle robe carmin, il exhale des notes de prune avec des nuances de tabac. Le corps est ample, bien découpé, avec une assise tannique très savoureuse.', '75cl', 'publish', 'closed', 'closed', 'domaine-de-la-monardiere-vacqueyras-les-deux-monardes-2017', '27-08-2022', '27-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15811', 'product', '2');
INSERT INTO Web (SKU, Virtuals, Downloadable, Rating_count, Average_rating, Post_author, Post_date, Post_date_gmt, Product_type, Segment, Post_title, Post_excerpt, Contenance, Post_status, Comment_status, Ping_status, Post_name, Post_modified, Post_modified_gmt, Post_parent, Guid, Post_type, Comment_count) VALUES (15812, '0', '0', 5, '4,7', '2', '30-01-2021', '30-01-2021', 'Vin', 'Vin', 'Philippe Nusswitz Duché d''Uzès Orénia Blanc Réserve 2018', 'Dans sa jeunesse, le viognier domine avec des arômes de fruits à chair blanche bien murs, pêche, abricot et des notes forales. Les fruits exotique et les arômes vanillés et fumés venant de la barrique se mêlent aux parfums plus puissants de la marsanne et de la roussanne (miel, garrigue). Suave et riche en bouche, ce vin garde une belle fraîcheur.', '75cl', 'publish', 'closed', 'closed', 'philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018', '19-08-2022', '19-08-2022', '0', 'https://www.bottle-neck.fr/?post_type=product&#038:p=15812', 'product', '5');
