Key_Sales;Sales;Orders;Stock
2023-5_16081;6;;36
2023-6_16081;8;;28
2023-7_16081;8;18;38
2023-8_16081;6;;32
2023-9_16081;10;;22
2023-10_16081;8;42;56
2023-5_30006;18;30;12
2023-6_30006;23;39;28
2023-7_30006;28;45;45
2023-8_30006;29;39;55
2023-9_30006;18;;37
2023-10_30006;16;22;43
2022-10_14751;12;;24
2022-11_14751;23;108;109
2022-12_14751;27;;82
2023-1_14751;8;;74
2023-2_14751;7;;67
2023-3_14751;8;48;107
2023-4_14751;8;;99
2023-5_14751;11;;88
2023-6_14751;14;78;152
2023-7_14751;18;;134
2023-8_14751;13;;121
2023-9_14751;20;;101
2023-10_14751;16;;85
2022-10_15324;6;;11
2022-11_15324;12;48;47
2022-12_15324;14;;33
2023-1_15324;4;;29
2023-2_15324;3;;26
2023-3_15324;3;18;41
2023-4_15324;5;;36
2023-5_15324;6;;30
2023-6_15324;8;42;64
2023-7_15324;9;;55
2023-8_15324;7;;48
2023-9_15324;10;;38
2023-10_15324;8;;30
2022-10_16096;8;;14
2022-11_16096;13;66;67
2022-12_16096;17;;50
2023-1_16096;4;;46
2023-2_16096;4;;42
2023-3_16096;4;24;62
2023-4_16096;6;;56
2023-5_16096;7;;49
2023-6_16096;9;48;88
2023-7_16096;9;;79
2023-8_16096;8;;71
2023-9_16096;11;;60
2023-10_16096;8;;52
2022-10_15797;7;;17
2022-11_15797;13;60;64
2022-12_15797;17;;47
2023-1_15797;4;;43
2023-2_15797;4;;39
2023-3_15797;4;30;65
2023-4_15797;6;;59
2023-5_15797;7;;52
2023-6_15797;9;48;91
2023-7_15797;9;;82
2023-8_15797;8;;74
2023-9_15797;12;;62
2023-10_15797;8;;54
2022-10_16093;14;;22
2022-11_16093;24;126;124
2022-12_16093;29;;95
2023-1_16093;9;;86
2023-2_16093;6;;80
2023-3_16093;8;48;120
2023-4_16093;10;;110
2023-5_16093;13;;97
2023-6_16093;18;96;175
2023-7_16093;18;;157
2023-8_16093;15;;142
2023-9_16093;21;;121
2023-10_16093;18;;103
2022-10_15668;17;;34
2022-11_15668;27;132;139
2022-12_15668;35;;104
2023-1_15668;8;;96
2023-2_15668;9;;87
2023-3_15668;9;66;144
2023-4_15668;14;;130
2023-5_15668;16;;114
2023-6_15668;20;108;202
2023-7_15668;20;;182
2023-8_15668;18;;164
2023-9_15668;25;;139
2023-10_15668;21;;118
2022-10_15373;11;;25
2022-11_15373;22;108;111
2022-12_15373;25;;86
2023-1_15373;6;;80
2023-2_15373;5;;75
2023-3_15373;6;48;117
2023-4_15373;10;;107
2023-5_15373;10;;97
2023-6_15373;15;78;160
2023-7_15373;15;;145
2023-8_15373;12;;133
2023-9_15373;20;;113
2023-10_15373;14;;99
2022-10_16094;5;;9
2022-11_16094;9;42;42
2022-12_16094;12;;30
2023-1_16094;3;;27
2023-2_16094;3;;24
2023-3_16094;3;18;39
2023-4_16094;4;;35
2023-5_16094;5;;30
2023-6_16094;6;30;54
2023-7_16094;7;;47
2023-8_16094;6;;41
2023-9_16094;8;;33
2023-10_16094;7;;26
2022-10_7032;10;;19
2022-11_7032;18;96;97
2022-12_7032;22;;75
2023-1_7032;6;;69
2023-2_7032;6;;63
2023-3_7032;5;48;106
2023-4_7032;9;;97
2023-5_7032;9;;88
2023-6_7032;13;72;147
2023-7_7032;13;;134
2023-8_7032;11;;123
2023-9_7032;16;;107
2023-10_7032;12;;95
2022-10_15375;13;;23
2022-11_15375;23;102;102
2022-12_15375;28;;74
2023-1_15375;7;;67
2023-2_15375;6;;61
2023-3_15375;6;42;97
2023-4_15375;10;;87
2023-5_15375;11;;76
2023-6_15375;14;84;146
2023-7_15375;16;;130
2023-8_15375;13;;117
2023-9_15375;20;;97
2023-10_15375;17;;80
2022-10_16069;11;;24
2022-11_16069;19;102;107
2022-12_16069;23;;84
2023-1_16069;7;;77
2023-2_16069;5;;72
2023-3_16069;6;42;108
2023-4_16069;9;;99
2023-5_16069;10;;89
2023-6_16069;14;66;141
2023-7_16069;14;;127
2023-8_16069;11;;116
2023-9_16069;16;;100
2023-10_16069;14;;86
2022-10_13072;15;;17
2022-11_13072;25;102;94
2022-12_13072;29;;65
2023-1_13072;8;;57
2023-2_13072;7;;50
2023-3_13072;9;48;89
2023-4_13072;9;;80
2023-5_13072;13;;67
2023-6_13072;16;96;147
2023-7_13072;18;;129
2023-8_13072;15;;114
2023-9_13072;22;;92
2023-10_13072;16;;76
2022-10_16296;9;;12
2022-11_16296;18;78;72
2022-12_16296;22;;50
2023-1_16296;6;;44
2023-2_16296;5;18;57
2023-3_16296;6;;51
2023-4_16296;8;;43
2023-5_16296;9;36;70
2023-6_16296;11;;59
2023-7_16296;13;;46
2023-8_16296;10;36;72
2023-9_16296;15;;57
2023-10_16296;12;;45
2022-10_16013;11;;19
2022-11_16013;22;96;93
2022-12_16013;26;;67
2023-1_16013;7;;60
2023-2_16013;7;24;77
2023-3_16013;8;;69
2023-4_16013;8;;61
2023-5_16013;12;42;91
2023-6_16013;14;;77
2023-7_16013;16;;61
2023-8_16013;13;48;96
2023-9_16013;19;;77
2023-10_16013;15;;62
2022-10_16180;7;;8
2022-11_16180;13;42;37
2022-12_16180;16;;21
2023-1_16180;4;;17
2023-2_16180;4;12;25
2023-3_16180;4;;21
2023-4_16180;5;;16
2023-5_16180;8;30;38
2023-6_16180;10;;28
2023-7_16180;10;;18
2023-8_16180;8;30;40
2023-9_16180;11;;29
2023-10_16180;10;;19
2022-10_16014;8;;15
2022-11_16014;14;66;67
2022-12_16014;16;;51
2023-1_16014;4;;47
2023-2_16014;4;18;61
2023-3_16014;4;;57
2023-4_16014;6;;51
2023-5_16014;7;24;68
2023-6_16014;10;;58
2023-7_16014;10;;48
2023-8_16014;8;30;70
2023-9_16014;11;;59
2023-10_16014;8;;51
2022-10_16462;8;;19
2022-11_16462;16;66;69
2022-12_16462;18;;51
2023-1_16462;5;;46
2023-2_16462;4;18;60
2023-3_16462;5;;55
2023-4_16462;7;;48
2023-5_16462;9;42;81
2023-6_16462;11;;70
2023-7_16462;12;;58
2023-8_16462;9;42;91
2023-9_16462;13;;78
2023-10_16462;10;;68
2022-10_13172;11;;4
2022-11_13172;19;48;33
2022-12_13172;24;;9
2023-1_13172;5;;4
2023-2_13172;5;18;17
2023-3_13172;5;;12
2023-4_13172;8;;4
2023-5_13172;9;36;31
2023-6_13172;13;;18
2023-7_13172;14;;4
2023-8_13172;11;42;35
2023-9_13172;16;;19
2023-10_13172;14;;5
2023-5_30045;4;6;2
2023-6_30045;5;8;5
2023-7_30045;5;8;8
2023-8_30045;6;10;12
2023-9_30045;4;;8
2023-10_30045;3;4;9
2022-10_14981;10;72;109
2022-11_14981;18;;91
2022-12_14981;22;;69
2023-1_14981;6;24;87
2023-2_14981;5;;82
2023-3_14981;5;;77
2023-4_14981;8;24;93
2023-5_14981;9;;84
2023-6_14981;14;;70
2023-7_14981;13;24;81
2023-8_14981;11;;70
2023-9_14981;17;;53
2023-10_14981;13;66;106
2022-10_15647;4;24;27
2022-11_15647;8;;19
2022-12_15647;9;;10
2023-1_15647;2;12;20
2023-2_15647;2;;18
2023-3_15647;2;;16
2023-4_15647;3;12;25
2023-5_15647;4;;21
2023-6_15647;5;;16
2023-7_15647;5;12;23
2023-8_15647;5;;18
2023-9_15647;6;;12
2023-10_15647;5;30;37
2022-10_15773;5;36;45
2022-11_15773;10;;35
2022-12_15773;12;;23
2023-1_15773;3;12;32
2023-2_15773;2;;30
2023-3_15773;3;;27
2023-4_15773;4;12;35
2023-5_15773;5;;30
2023-6_15773;7;;23
2023-7_15773;8;18;33
2023-8_15773;6;;27
2023-9_15773;9;;18
2023-10_15773;6;42;54
2022-10_15776;7;42;52
2022-11_15776;11;;41
2022-12_15776;14;;27
2023-1_15776;4;24;47
2023-2_15776;3;;44
2023-3_15776;4;;40
2023-4_15776;5;12;47
2023-5_15776;6;;41
2023-6_15776;8;;33
2023-7_15776;8;24;49
2023-8_15776;7;;42
2023-9_15776;11;;31
2023-10_15776;8;48;71
2022-10_16037;6;42;52
2022-11_16037;12;;40
2022-12_16037;14;;26
2023-1_16037;4;18;40
2023-2_16037;3;;37
2023-3_16037;4;;33
2023-4_16037;4;18;47
2023-5_16037;6;;41
2023-6_16037;7;;34
2023-7_16037;9;18;43
2023-8_16037;7;;36
2023-9_16037;10;;26
2023-10_16037;7;42;61
2022-10_16038;9;54;64
2022-11_16038;15;;49
2022-12_16038;18;;31
2023-1_16038;5;24;50
2023-2_16038;4;;46
2023-3_16038;5;;41
2023-4_16038;6;18;53
2023-5_16038;7;;46
2023-6_16038;10;;36
2023-7_16038;12;30;54
2023-8_16038;9;;45
2023-9_16038;14;;31
2023-10_16038;10;54;75
2022-10_15775;9;60;80
2022-11_15775;17;;63
2022-12_15775;22;;41
2023-1_15775;6;30;65
2023-2_15775;5;;60
2023-3_15775;5;;55
2023-4_15775;7;18;66
2023-5_15775;9;;57
2023-6_15775;12;;45
2023-7_15775;12;30;63
2023-8_15775;10;;53
2023-9_15775;15;;38
2023-10_15775;11;54;81
2022-10_15774;11;72;85
2022-11_15774;18;;67
2022-12_15774;24;;43
2023-1_15774;6;42;79
2023-2_15774;7;;72
2023-3_15774;7;;65
2023-4_15774;8;18;75
2023-5_15774;9;;66
2023-6_15774;12;;54
2023-7_15774;14;42;82
2023-8_15774;11;;71
2023-9_15774;17;;54
2023-10_15774;13;72;113
2023-5_30019;2;3;1
2023-6_30019;2;3;2
2023-7_30019;3;4;3
2023-8_30019;3;5;5
2023-9_30019;2;;3
2023-10_30019;2;3;4
2023-5_30009;19;32;13
2023-6_30009;24;32;21
2023-7_30009;31;43;33
2023-8_30009;32;42;43
2023-9_30009;19;;24
2023-10_30009;17;29;36
2022-10_14089;3;;1
2022-11_14089;6;24;19
2022-12_14089;7;;12
2023-1_14089;2;;10
2023-2_14089;2;12;20
2023-3_14089;2;;18
2023-4_14089;2;;16
2023-5_14089;3;12;25
2023-6_14089;4;;21
2023-7_14089;5;;16
2023-8_14089;4;12;24
2023-9_14089;5;;19
2023-10_14089;4;;15
2022-10_12339;13;;22
2022-11_12339;22;96;96
2022-12_12339;24;;72
2023-1_12339;7;;65
2023-2_12339;5;24;84
2023-3_12339;6;;78
2023-4_12339;10;;68
2023-5_12339;11;48;105
2023-6_12339;15;;90
2023-7_12339;16;;74
2023-8_12339;13;60;121
2023-9_12339;19;;102
2023-10_12339;14;;88
2022-10_14092;4;;3
2022-11_14092;8;24;19
2022-12_14092;9;;10
2023-1_14092;2;;8
2023-2_14092;2;12;18
2023-3_14092;2;;16
2023-4_14092;3;;13
2023-5_14092;4;18;27
2023-6_14092;6;;21
2023-7_14092;6;;15
2023-8_14092;4;18;29
2023-9_14092;7;;22
2023-10_14092;5;;17
2022-10_12869;7;;14
2022-11_12869;14;36;36
2022-12_12869;16;;20
2023-1_12869;4;;16
2023-2_12869;3;18;31
2023-3_12869;5;;26
2023-4_12869;6;;20
2023-5_12869;7;30;43
2023-6_12869;9;;34
2023-7_12869;10;;24
2023-8_12869;8;36;52
2023-9_12869;12;;40
2023-10_12869;9;;31
2022-10_14095;10;;0
2022-11_14095;16;54;38
2022-12_14095;20;;18
2023-1_14095;5;;13
2023-2_14095;4;18;27
2023-3_14095;6;;21
2023-4_14095;8;;13
2023-5_14095;9;36;40
2023-6_14095;11;;29
2023-7_14095;13;;16
2023-8_14095;10;42;48
2023-9_14095;15;;33
2023-10_14095;13;;20
2022-10_14100;6;;1
2022-11_14100;11;48;38
2022-12_14100;14;;24
2023-1_14100;4;;20
2023-2_14100;4;18;34
2023-3_14100;4;;30
2023-4_14100;5;;25
2023-5_14100;6;24;43
2023-6_14100;8;;35
2023-7_14100;8;;27
2023-8_14100;7;24;44
2023-9_14100;10;;34
2023-10_14100;8;;26
2022-10_14099;6;;9
2022-11_14099;9;42;42
2022-12_14099;11;;31
2023-1_14099;3;;28
2023-2_14099;2;12;38
2023-3_14099;3;;35
2023-4_14099;4;;31
2023-5_14099;6;18;43
2023-6_14099;6;;37
2023-7_14099;7;;30
2023-8_14099;6;24;48
2023-9_14099;8;;40
2023-10_14099;6;;34
2022-10_14101;5;;2
2022-11_14101;9;30;23
2022-12_14101;11;;12
2023-1_14101;3;;9
2023-2_14101;2;12;19
2023-3_14101;3;;16
2023-4_14101;4;;12
2023-5_14101;5;18;25
2023-6_14101;7;;18
2023-7_14101;7;;11
2023-8_14101;6;24;29
2023-9_14101;9;;20
2023-10_14101;6;;14
2022-10_14106;2;;1
2022-11_14106;4;12;9
2022-12_14106;5;;4
2023-1_14106;1;;3
2023-2_14106;1;6;8
2023-3_14106;1;;7
2023-4_14106;2;;5
2023-5_14106;2;12;15
2023-6_14106;3;;12
2023-7_14106;3;;9
2023-8_14106;2;12;19
2023-9_14106;3;;16
2023-10_14106;2;;14
2022-10_14090;4;;1
2022-11_14090;7;24;18
2022-12_14090;9;;9
2023-1_14090;3;;6
2023-2_14090;2;12;16
2023-3_14090;3;;13
2023-4_14090;3;;10
2023-5_14090;4;12;18
2023-6_14090;5;;13
2023-7_14090;6;;7
2023-8_14090;4;12;15
2023-9_14090;7;;8
2023-10_14090;5;;3
2022-10_15678;10;;12
2022-11_15678;20;66;58
2022-12_15678;23;;35
2023-1_15678;6;;29
2023-2_15678;6;24;47
2023-3_15678;7;;40
2023-4_15678;7;;33
2023-5_15678;9;36;60
2023-6_15678;13;;47
2023-7_15678;13;;34
2023-8_15678;11;36;59
2023-9_15678;16;;43
2023-10_15678;13;;30
2022-10_19822;1;;3
2022-11_19822;2;6;7
2022-12_19822;2;;5
2023-1_19822;1;;4
2023-2_19822;1;6;9
2023-3_19822;1;;8
2023-4_19822;1;;7
2023-5_19822;1;6;12
2023-6_19822;1;;11
2023-7_19822;1;;10
2023-8_19822;1;6;15
2023-9_19822;2;;13
2023-10_19822;1;;12
2022-10_19820;6;;2
2022-11_19820;11;42;33
2022-12_19820;14;;19
2023-1_19820;4;;15
2023-2_19820;3;18;30
2023-3_19820;4;;26
2023-4_19820;4;;22
2023-5_19820;6;24;40
2023-6_19820;8;;32
2023-7_19820;8;;24
2023-8_19820;7;24;41
2023-9_19820;10;;31
2023-10_19820;8;;23
2022-10_16289;11;;7
2022-11_16289;8;42;41
2022-12_16289;13;;28
2023-1_16289;4;;24
2023-2_16289;6;18;36
2023-3_16289;3;;33
2023-4_16289;1;;32
2023-5_16289;6;12;38
2023-6_16289;1;;37
2023-7_16289;11;;26
2023-8_16289;7;12;31
2023-9_16289;5;;26
2023-10_16289;1;;25
2022-10_15748;10;;0
2022-11_15748;18;60;42
2022-12_15748;21;;21
2023-1_15748;5;;16
2023-2_15748;5;18;29
2023-3_15748;6;;23
2023-4_15748;7;;16
2023-5_15748;8;36;44
2023-6_15748;12;;32
2023-7_15748;13;;19
2023-8_15748;11;42;50
2023-9_15748;16;;34
2023-10_15748;11;;23
2022-10_19821;9;;7
2022-11_19821;14;72;65
2022-12_19821;19;;46
2023-1_19821;4;;42
2023-2_19821;4;18;56
2023-3_19821;6;;50
2023-4_19821;7;;43
2023-5_19821;8;36;71
2023-6_19821;10;;61
2023-7_19821;11;;50
2023-8_19821;9;42;83
2023-9_19821;14;;69
2023-10_19821;10;;59
2022-10_16539;11;78;96
2022-11_16539;19;;77
2022-12_16539;24;;53
2023-1_16539;6;42;89
2023-2_16539;5;;84
2023-3_16539;5;;79
2023-4_16539;7;12;84
2023-5_16539;9;;75
2023-6_16539;12;;63
2023-7_16539;13;42;92
2023-8_16539;12;;80
2023-9_16539;18;;62
2023-10_16539;13;78;127
2022-10_15910;12;84;95
2022-11_15910;21;;74
2022-12_15910;26;;48
2023-1_15910;6;42;84
2023-2_15910;5;;79
2023-3_15910;6;;73
2023-4_15910;9;24;88
2023-5_15910;11;;77
2023-6_15910;14;;63
2023-7_15910;16;48;95
2023-8_15910;12;;83
2023-9_15910;18;;65
2023-10_15910;13;96;148
2022-10_15631;5;;7
2022-11_15631;10;54;51
2022-12_15631;11;;40
2023-1_15631;3;;37
2023-2_15631;2;;35
2023-3_15631;3;18;50
2023-4_15631;4;;46
2023-5_15631;5;;41
2023-6_15631;6;30;65
2023-7_15631;7;;58
2023-8_15631;6;;52
2023-9_15631;9;;43
2023-10_15631;6;;37
2022-10_13520;3;;2
2022-11_13520;6;24;20
2022-12_13520;7;;13
2023-1_13520;2;;11
2023-2_13520;1;;10
2023-3_13520;2;12;20
2023-4_13520;3;;17
2023-5_13520;3;;14
2023-6_13520;4;18;28
2023-7_13520;4;;24
2023-8_13520;4;;20
2023-9_13520;5;;15
2023-10_13520;4;;11
2022-10_15206;9;;11
2022-11_15206;17;84;78
2022-12_15206;22;;56
2023-1_15206;5;;51
2023-2_15206;5;;46
2023-3_15206;6;48;88
2023-4_15206;8;;80
2023-5_15206;10;;70
2023-6_15206;12;60;118
2023-7_15206;12;;106
2023-8_15206;11;;95
2023-9_15206;16;;79
2023-10_15206;11;;68
2022-10_11849;7;;0
2022-11_11849;13;60;47
2022-12_11849;16;;31
2023-1_11849;5;;26
2023-2_11849;4;;22
2023-3_11849;5;30;47
2023-4_11849;6;;41
2023-5_11849;7;;34
2023-6_11849;9;42;67
2023-7_11849;10;;57
2023-8_11849;8;;49
2023-9_11849;12;;37
2023-10_11849;9;;28
2022-10_13969;8;;5
2022-11_13969;13;66;58
2022-12_13969;17;;41
2023-1_13969;4;;37
2023-2_13969;4;;33
2023-3_13969;4;30;59
2023-4_13969;5;;54
2023-5_13969;7;;47
2023-6_13969;9;48;86
2023-7_13969;9;;77
2023-8_13969;8;;69
2023-9_13969;12;;57
2023-10_13969;8;;49
2022-10_15202;7;;11
2022-11_15202;13;54;52
2022-12_15202;16;;36
2023-1_15202;5;;31
2023-2_15202;4;;27
2023-3_15202;4;30;53
2023-4_15202;6;;47
2023-5_15202;7;;40
2023-6_15202;10;54;84
2023-7_15202;10;;74
2023-8_15202;8;;66
2023-9_15202;11;;55
2023-10_15202;9;;46
2022-10_13515;8;;0
2022-11_13515;14;66;52
2022-12_13515;18;;34
2023-1_13515;5;;29
2023-2_13515;4;;25
2023-3_13515;4;30;51
2023-4_13515;7;;44
2023-5_13515;7;;37
2023-6_13515;11;54;80
2023-7_13515;12;;68
2023-8_13515;9;;59
2023-9_13515;13;;46
2023-10_13515;11;;35
2022-10_13957;3;;3
2022-11_13957;6;30;27
2022-12_13957;7;;20
2023-1_13957;2;;18
2023-2_13957;2;;16
2023-3_13957;2;12;26
2023-4_13957;2;;24
2023-5_13957;3;;21
2023-6_13957;4;18;35
2023-7_13957;4;;31
2023-8_13957;4;;27
2023-9_13957;5;;22
2023-10_13957;4;;18
2022-10_13958;4;;4
2022-11_13958;8;42;38
2022-12_13958;9;;29
2023-1_13958;3;;26
2023-2_13958;2;;24
2023-3_13958;2;12;34
2023-4_13958;3;;31
2023-5_13958;4;;27
2023-6_13958;5;24;46
2023-7_13958;6;;40
2023-8_13958;5;;35
2023-9_13958;6;;29
2023-10_13958;5;;24
2022-10_15204;4;;3
2022-11_15204;8;42;37
2022-12_15204;10;;27
2023-1_15204;2;;25
2023-2_15204;2;;23
2023-3_15204;2;18;39
2023-4_15204;3;;36
2023-5_15204;4;;32
2023-6_15204;5;24;51
2023-7_15204;5;;46
2023-8_15204;5;;41
2023-9_15204;7;;34
2023-10_15204;6;;28
2022-10_13514;10;;4
2022-11_13514;17;78;65
2022-12_13514;21;;44
2023-1_13514;5;;39
2023-2_13514;6;;33
2023-3_13514;5;42;70
2023-4_13514;7;;63
2023-5_13514;10;;53
2023-6_13514;13;60;100
2023-7_13514;12;;88
2023-8_13514;10;;78
2023-9_13514;15;;63
2023-10_13514;12;;51
2022-10_15205;8;;8
2022-11_15205;15;66;59
2022-12_15205;18;;41
2023-1_15205;5;;36
2023-2_15205;5;;31
2023-3_15205;5;30;56
2023-4_15205;6;;50
2023-5_15205;8;;42
2023-6_15205;10;60;92
2023-7_15205;12;;80
2023-8_15205;8;;72
2023-9_15205;13;;59
2023-10_15205;10;;49
2022-10_13516;8;;0
2022-11_13516;13;72;59
2022-12_13516;17;;42
2023-1_13516;4;;38
2023-2_13516;4;;34
2023-3_13516;4;30;60
2023-4_13516;5;;55
2023-5_13516;7;;48
2023-6_13516;9;42;81
2023-7_13516;9;;72
2023-8_13516;8;;64
2023-9_13516;12;;52
2023-10_13516;9;;43
2022-10_10814;7;;6
2022-11_10814;13;66;59
2022-12_10814;16;;43
2023-1_10814;4;;39
2023-2_10814;4;;35
2023-3_10814;4;24;55
2023-4_10814;6;;49
2023-5_10814;7;;42
2023-6_10814;8;48;82
2023-7_10814;10;;72
2023-8_10814;8;;64
2023-9_10814;12;;52
2023-10_10814;9;;43
2022-10_11847;3;;0
2022-11_11847;6;30;24
2022-12_11847;7;;17
2023-1_11847;2;;15
2023-2_11847;2;;13
2023-3_11847;2;12;23
2023-4_11847;3;;20
2023-5_11847;3;;17
2023-6_11847;4;18;31
2023-7_11847;4;;27
2023-8_11847;4;;23
2023-9_11847;5;;18
2023-10_11847;4;;14
2022-10_13965;3;;2
2022-11_13965;6;30;26
2022-12_13965;7;;19
2023-1_13965;2;;17
2023-2_13965;2;;15
2023-3_13965;2;12;25
2023-4_13965;2;;23
2023-5_13965;3;;20
2023-6_13965;4;18;34
2023-7_13965;4;;30
2023-8_13965;4;;26
2023-9_13965;5;;21
2023-10_13965;4;;17
2022-10_13517;3;;1
2022-11_13517;6;30;25
2022-12_13517;7;;18
2023-1_13517;2;;16
2023-2_13517;1;;15
2023-3_13517;2;12;25
2023-4_13517;3;;22
2023-5_13517;3;;19
2023-6_13517;4;18;33
2023-7_13517;4;;29
2023-8_13517;4;;25
2023-9_13517;5;;20
2023-10_13517;4;;16
2022-10_13959;5;;11
2022-11_13959;9;42;44
2022-12_13959;12;;32
2023-1_13959;3;;29
2023-2_13959;2;;27
2023-3_13959;3;18;42
2023-4_13959;4;;38
2023-5_13959;5;;33
2023-6_13959;6;36;63
2023-7_13959;7;;56
2023-8_13959;6;;50
2023-9_13959;8;;42
2023-10_13959;6;;36
2022-10_15116;10;;22
2022-11_15116;20;60;62
2022-12_15116;22;;40
2023-1_15116;6;;34
2023-2_15116;6;24;52
2023-3_15116;7;;45
2023-4_15116;7;;38
2023-5_15116;10;36;64
2023-6_15116;13;;51
2023-7_15116;14;;37
2023-8_15116;12;42;67
2023-9_15116;16;;51
2023-10_15116;13;;38
2022-10_16149;0;;0
2022-11_16149;32;126;94
2022-12_16149;36;;58
2023-1_16149;10;;48
2023-2_16149;9;42;81
2023-3_16149;10;;71
2023-4_16149;11;;60
2023-5_16149;17;66;109
2023-6_16149;22;;87
2023-7_16149;23;;64
2023-8_16149;18;78;124
2023-9_16149;26;;98
2023-10_16149;22;;76
2022-10_15369;8;;17
2022-11_15369;16;60;61
2022-12_15369;18;;43
2023-1_15369;5;;38
2023-2_15369;4;18;52
2023-3_15369;5;;47
2023-4_15369;7;;40
2023-5_15369;7;30;63
2023-6_15369;10;;53
2023-7_15369;10;;43
2023-8_15369;9;42;76
2023-9_15369;13;;63
2023-10_15369;10;;53
2022-10_16003;4;;9
2022-11_16003;8;24;25
2022-12_16003;9;;16
2023-1_16003;2;;14
2023-2_16003;3;12;23
2023-3_16003;2;;21
2023-4_16003;3;;18
2023-5_16003;4;18;32
2023-6_16003;5;;27
2023-7_16003;6;;21
2023-8_16003;5;18;34
2023-9_16003;7;;27
2023-10_16003;5;;22
2022-10_15566;8;;7
2022-11_15566;14;30;23
2022-12_15566;16;;7
2023-1_15566;4;;3
2023-2_15566;4;12;11
2023-3_15566;4;;7
2023-4_15566;6;;1
2023-5_15566;7;24;18
2023-6_15566;10;;8
2023-7_15566;8;;0
2023-8_15566;8;30;22
2023-9_15566;12;;10
2023-10_15566;9;;1
2022-10_13647;11;;13
2022-11_13647;22;60;51
2022-12_13647;26;;25
2023-1_13647;6;;19
2023-2_13647;5;18;32
2023-3_13647;7;;25
2023-4_13647;9;;16
2023-5_13647;12;48;52
2023-6_13647;14;;38
2023-7_13647;15;;23
2023-8_13647;13;54;64
2023-9_13647;19;;45
2023-10_13647;15;;30
2022-10_15404;14;;25
2022-11_15404;26;78;77
2022-12_15404;30;;47
2023-1_15404;9;;38
2023-2_15404;7;30;61
2023-3_15404;9;;52
2023-4_15404;11;;41
2023-5_15404;14;54;81
2023-6_15404;16;;65
2023-7_15404;17;;48
2023-8_15404;15;60;93
2023-9_15404;23;;70
2023-10_15404;17;;53
2022-10_15792;5;36;38
2022-11_15792;9;;29
2022-12_15792;12;;17
2023-1_15792;3;18;32
2023-2_15792;3;;29
2023-3_15792;3;;26
2023-4_15792;4;12;34
2023-5_15792;5;;29
2023-6_15792;6;;23
2023-7_15792;8;24;39
2023-8_15792;6;;33
2023-9_15792;8;;25
2023-10_15792;7;30;48
2022-10_15791;4;24;24
2022-11_15791;8;;16
2022-12_15791;9;;7
2023-1_15791;3;12;16
2023-2_15791;2;;14
2023-3_15791;2;;12
2023-4_15791;3;12;21
2023-5_15791;4;;17
2023-6_15791;5;;12
2023-7_15791;5;12;19
2023-8_15791;5;;14
2023-9_15791;7;;7
2023-10_15791;6;24;25
2022-10_15795;7;48;51
2022-11_15795;13;;38
2022-12_15795;16;;22
2023-1_15795;5;24;41
2023-2_15795;4;;37
2023-3_15795;4;;33
2023-4_15795;5;18;46
2023-5_15795;7;;39
2023-6_15795;10;;29
2023-7_15795;9;30;50
2023-8_15795;8;;42
2023-9_15795;12;;30
2023-10_15795;9;54;75
2022-10_15794;2;12;10
2022-11_15794;4;;6
2022-12_15794;5;;1
2023-1_15794;1;6;6
2023-2_15794;1;;5
2023-3_15794;1;;4
2023-4_15794;2;6;8
2023-5_15794;2;;6
2023-6_15794;3;;3
2023-7_15794;3;12;12
2023-8_15794;2;;10
2023-9_15794;4;;6
2023-10_15794;3;12;15
2022-10_15793;5;36;41
2022-11_15793;10;;31
2022-12_15793;12;;19
2023-1_15793;3;18;34
2023-2_15793;2;;32
2023-3_15793;3;;29
2023-4_15793;4;12;37
2023-5_15793;5;;32
2023-6_15793;6;;26
2023-7_15793;7;18;37
2023-8_15793;6;;31
2023-9_15793;9;;22
2023-10_15793;7;30;45
2022-10_15790;11;66;66
2022-11_15790;18;;48
2022-12_15790;24;;24
2023-1_15790;5;30;49
2023-2_15790;6;;43
2023-3_15790;7;;36
2023-4_15790;8;30;58
2023-5_15790;9;;49
2023-6_15790;14;;35
2023-7_15790;15;42;62
2023-8_15790;11;;51
2023-9_15790;17;;34
2023-10_15790;12;66;88
2022-10_11467;5;47;42
2022-11_11467;7;0;35
2022-12_11467;8;0;27
2023-1_11467;5;0;22
2023-2_11467;3;0;19
2023-3_11467;3;0;16
2023-4_11467;2;0;14
2023-5_11467;3;0;11
2023-6_11467;3;53;61
2023-7_11467;5;0;56
2023-8_11467;5;0;51
2023-9_11467;6;0;45
2023-10_11467;5;0;40
2022-10_12641;6;65;59
2022-11_12641;9;0;50
2022-12_12641;12;0;38
2023-1_12641;6;0;32
2023-2_12641;5;0;27
2023-3_12641;5;0;22
2023-4_12641;4;0;18
2023-5_12641;4;0;14
2023-6_12641;6;73;81
2023-7_12641;7;0;74
2023-8_12641;8;0;66
2023-9_12641;7;0;59
2023-10_12641;7;0;52
2022-10_11586;3;29;26
2022-11_11586;4;0;22
2022-12_11586;5;0;17
2023-1_11586;3;0;14
2023-2_11586;2;0;12
2023-3_11586;2;0;10
2023-4_11586;2;0;8
2023-5_11586;2;0;6
2023-6_11586;2;32;36
2023-7_11586;3;0;33
2023-8_11586;3;0;30
2023-9_11586;3;0;27
2023-10_11586;3;0;24
2022-10_12640;6;56;50
2022-11_12640;9;0;41
2022-12_12640;10;0;31
2023-1_12640;5;0;26
